id,user_id,scenario_type,epd_id,dose_rate,dose_absortion,event_position,event_datetime
170,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.16033;0.16061;0.160892;0.161176;0.161448;0.161735;0.162018;0.162303;0.162575;0.16286;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:38.908;2024-10-25 13:54:39.421;2024-10-25 13:54:39.929;2024-10-25 13:54:40.445;2024-10-25 13:54:40.939;2024-10-25 13:54:41.462;2024-10-25 13:54:41.975;2024-10-25 13:54:42.482;2024-10-25 13:54:42.984;2024-10-25 13:54:43.552;]"
171,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.168281;0.168582;0.168869;0.169163;0.169462;0.169756;0.17005;0.17034;0.17064;0.170932;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:44.21;2024-10-25 13:54:44.529;2024-10-25 13:54:45.34;2024-10-25 13:54:45.544;2024-10-25 13:54:46.54;2024-10-25 13:54:46.559;2024-10-25 13:54:47.74;2024-10-25 13:54:47.575;2024-10-25 13:54:48.90;2024-10-25 13:54:48.597;]"
172,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.151044;0.151314;0.151571;0.151835;0.152103;0.152368;0.152631;0.152891;0.153161;0.153423;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:44.21;2024-10-25 13:54:44.529;2024-10-25 13:54:45.34;2024-10-25 13:54:45.544;2024-10-25 13:54:46.54;2024-10-25 13:54:46.559;2024-10-25 13:54:47.74;2024-10-25 13:54:47.575;2024-10-25 13:54:48.90;2024-10-25 13:54:48.622;]"
173,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.163144;0.163431;0.163703;0.163983;0.164267;0.164547;0.164826;0.165101;0.165387;0.165664;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:44.21;2024-10-25 13:54:44.529;2024-10-25 13:54:45.34;2024-10-25 13:54:45.544;2024-10-25 13:54:46.54;2024-10-25 13:54:46.559;2024-10-25 13:54:47.74;2024-10-25 13:54:47.575;2024-10-25 13:54:48.90;2024-10-25 13:54:48.645;]"
174,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.171228;0.171519;0.171819;0.172109;0.172411;0.172718;0.173014;0.173314;0.173599;0.1739;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:49.109;2024-10-25 13:54:49.614;2024-10-25 13:54:50.132;2024-10-25 13:54:50.632;2024-10-25 13:54:51.170;2024-10-25 13:54:51.675;2024-10-25 13:54:52.189;2024-10-25 13:54:52.737;2024-10-25 13:54:53.201;2024-10-25 13:54:53.737;]"
175,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.153689;0.15395;0.154219;0.15448;0.154751;0.155026;0.155292;0.155561;0.155816;0.156087;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:49.109;2024-10-25 13:54:49.614;2024-10-25 13:54:50.132;2024-10-25 13:54:50.632;2024-10-25 13:54:51.170;2024-10-25 13:54:51.675;2024-10-25 13:54:52.189;2024-10-25 13:54:52.737;2024-10-25 13:54:53.201;2024-10-25 13:54:53.764;]"
176,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.165946;0.166222;0.166508;0.166784;0.167071;0.167363;0.167644;0.167929;0.1682;0.168486;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:49.110;2024-10-25 13:54:49.614;2024-10-25 13:54:50.133;2024-10-25 13:54:50.632;2024-10-25 13:54:51.170;2024-10-25 13:54:51.675;2024-10-25 13:54:52.189;2024-10-25 13:54:52.737;2024-10-25 13:54:53.201;2024-10-25 13:54:53.787;]"
177,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.1742;0.174534;0.174825;0.175121;0.17542;0.175714;0.176012;0.176307;0.176604;0.176898;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:54.298;2024-10-25 13:54:54.809;2024-10-25 13:54:55.324;2024-10-25 13:54:55.835;2024-10-25 13:54:56.337;2024-10-25 13:54:56.854;2024-10-25 13:54:57.375;2024-10-25 13:54:57.879;2024-10-25 13:54:58.382;2024-10-25 13:54:58.904;]"
178,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.156356;0.156656;0.156917;0.157183;0.157451;0.157715;0.157983;0.158247;0.158514;0.158777;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:54.298;2024-10-25 13:54:54.809;2024-10-25 13:54:55.324;2024-10-25 13:54:55.835;2024-10-25 13:54:56.337;2024-10-25 13:54:56.854;2024-10-25 13:54:57.375;2024-10-25 13:54:57.879;2024-10-25 13:54:58.382;2024-10-25 13:54:58.928;]"
179,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.168771;0.169089;0.169366;0.169647;0.169931;0.170211;0.170495;0.170774;0.171057;0.171336;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:54.298;2024-10-25 13:54:54.809;2024-10-25 13:54:55.324;2024-10-25 13:54:55.835;2024-10-25 13:54:56.337;2024-10-25 13:54:56.854;2024-10-25 13:54:57.375;2024-10-25 13:54:57.879;2024-10-25 13:54:58.382;2024-10-25 13:54:58.983;]"
180,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.177196;0.177495;0.177793;0.178088;0.178385;0.178679;0.178983;0.179278;0.179577;0.179876;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:59.418;2024-10-25 13:54:59.932;2024-10-25 13:55:0.446;2024-10-25 13:55:0.953;2024-10-25 13:55:1.468;2024-10-25 13:55:1.977;2024-10-25 13:55:2.499;2024-10-25 13:55:3.14;2024-10-25 13:55:3.525;2024-10-25 13:55:4.43;]"
181,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.159046;0.159314;0.159581;0.159846;0.160113;0.160376;0.160649;0.160914;0.161182;0.161451;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:59.418;2024-10-25 13:54:59.932;2024-10-25 13:55:0.446;2024-10-25 13:55:0.953;2024-10-25 13:55:1.468;2024-10-25 13:55:1.977;2024-10-25 13:55:2.499;2024-10-25 13:55:3.14;2024-10-25 13:55:3.525;2024-10-25 13:55:4.68;]"
182,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.17162;0.171904;0.172187;0.172468;0.172751;0.17303;0.173319;0.1736;0.173883;0.174168;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:59.418;2024-10-25 13:54:59.933;2024-10-25 13:55:0.446;2024-10-25 13:55:0.953;2024-10-25 13:55:1.468;2024-10-25 13:55:1.977;2024-10-25 13:55:2.499;2024-10-25 13:55:3.14;2024-10-25 13:55:3.525;2024-10-25 13:55:4.94;]"
183,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.180179;0.180475;0.180775;0.181073;0.181371;0.181665;0.181955;0.182242;0.182542;0.182835;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:55:4.554;2024-10-25 13:55:5.73;2024-10-25 13:55:5.600;2024-10-25 13:55:6.111;2024-10-25 13:55:6.623;2024-10-25 13:55:7.121;2024-10-25 13:55:7.623;2024-10-25 13:55:8.132;2024-10-25 13:55:8.648;2024-10-25 13:55:9.145;]"
184,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.161723;0.161988;0.162258;0.162525;0.162792;0.163056;0.163317;0.163575;0.163844;0.164107;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:55:4.554;2024-10-25 13:55:5.73;2024-10-25 13:55:5.600;2024-10-25 13:55:6.111;2024-10-25 13:55:6.623;2024-10-25 13:55:7.121;2024-10-25 13:55:7.623;2024-10-25 13:55:8.132;2024-10-25 13:55:8.648;2024-10-25 13:55:9.170;]"
185,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.174456;0.174737;0.175023;0.175306;0.175589;0.175869;0.176144;0.176417;0.176702;0.176981;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:55:4.554;2024-10-25 13:55:5.73;2024-10-25 13:55:5.600;2024-10-25 13:55:6.111;2024-10-25 13:55:6.623;2024-10-25 13:55:7.121;2024-10-25 13:55:7.623;2024-10-25 13:55:8.132;2024-10-25 13:55:8.648;2024-10-25 13:55:9.196;]"
