id,user_id,scenario_type,epd_id,dose_rate,dose_absortion,event_position,event_datetime
37,"11","T1_BasicMechanics","3","[1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;]","[0.016161;0.016427;0.016692;0.01697;0.017234;0.0175;0.017778;0.018043;0.018308;0.018586;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 15:56:11.956;2024-9-12 15:56:12.459;2024-9-12 15:56:12.961;2024-9-12 15:56:13.488;2024-9-12 15:56:13.989;2024-9-12 15:56:14.494;2024-9-12 15:56:15.21;2024-9-12 15:56:15.521;2024-9-12 15:56:16.22;2024-9-12 15:56:16.551;]"
38,"11","T1_BasicMechanics","3","[1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;]","[0.016974;0.017253;0.017531;0.017824;0.018101;0.018381;0.018672;0.018951;0.019229;0.019521;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 15:56:11.956;2024-9-12 15:56:12.459;2024-9-12 15:56:12.961;2024-9-12 15:56:13.488;2024-9-12 15:56:13.989;2024-9-12 15:56:14.494;2024-9-12 15:56:15.21;2024-9-12 15:56:15.521;2024-9-12 15:56:16.22;2024-9-12 15:56:16.551;]"
39,"11","T1_BasicMechanics","3","[1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;]","[0.016138;0.016403;0.016668;0.016946;0.01721;0.017475;0.017753;0.018018;0.018282;0.01856;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 15:56:11.956;2024-9-12 15:56:12.459;2024-9-12 15:56:12.961;2024-9-12 15:56:13.488;2024-9-12 15:56:13.989;2024-9-12 15:56:14.494;2024-9-12 15:56:15.21;2024-9-12 15:56:15.521;2024-9-12 15:56:16.22;2024-9-12 15:56:16.551;]"
40,"11","T1_BasicMechanics","3","[1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;]","[0.015321;0.015573;0.015824;0.016088;0.016339;0.016591;0.016854;0.017106;0.017357;0.01762;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 15:56:11.956;2024-9-12 15:56:12.459;2024-9-12 15:56:12.961;2024-9-12 15:56:13.488;2024-9-12 15:56:13.989;2024-9-12 15:56:14.494;2024-9-12 15:56:15.21;2024-9-12 15:56:15.521;2024-9-12 15:56:16.22;2024-9-12 15:56:16.551;]"
41,"11","T1_BasicMechanics","3","[1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;]","[0.018865;0.01913;0.019407;0.019684;0.01995;0.020215;0.020489;0.020767;0.021032;0.02131;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 15:56:17.78;2024-9-12 15:56:17.579;2024-9-12 15:56:18.101;2024-9-12 15:56:18.629;2024-9-12 15:56:19.131;2024-9-12 15:56:19.634;2024-9-12 15:56:20.151;2024-9-12 15:56:20.678;2024-9-12 15:56:21.181;2024-9-12 15:56:21.706;]"
42,"11","T1_BasicMechanics","3","[1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;]","[0.019814;0.020092;0.020383;0.020674;0.020953;0.021232;0.021519;0.021811;0.02209;0.022382;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 15:56:17.78;2024-9-12 15:56:17.579;2024-9-12 15:56:18.101;2024-9-12 15:56:18.629;2024-9-12 15:56:19.131;2024-9-12 15:56:19.634;2024-9-12 15:56:20.151;2024-9-12 15:56:20.678;2024-9-12 15:56:21.181;2024-9-12 15:56:21.706;]"
43,"11","T1_BasicMechanics","3","[1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;]","[0.018838;0.019102;0.019379;0.019656;0.019921;0.020187;0.020459;0.020737;0.021002;0.02128;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 15:56:17.78;2024-9-12 15:56:17.579;2024-9-12 15:56:18.101;2024-9-12 15:56:18.629;2024-9-12 15:56:19.131;2024-9-12 15:56:19.634;2024-9-12 15:56:20.151;2024-9-12 15:56:20.678;2024-9-12 15:56:21.181;2024-9-12 15:56:21.706;]"
44,"11","T1_BasicMechanics","3","[1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;]","[0.017885;0.018135;0.018398;0.018661;0.018913;0.019165;0.019424;0.019688;0.019939;0.020202;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 15:56:17.78;2024-9-12 15:56:17.579;2024-9-12 15:56:18.101;2024-9-12 15:56:18.629;2024-9-12 15:56:19.131;2024-9-12 15:56:19.634;2024-9-12 15:56:20.151;2024-9-12 15:56:20.678;2024-9-12 15:56:21.181;2024-9-12 15:56:21.707;]"
45,"11","T1_BasicMechanics","3","[1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;]","[0.021574;0.021851;0.022117;0.022395;0.02266;0.022926;0.023204;0.023483;0.023746;0.024012;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 15:56:22.206;2024-9-12 15:56:22.732;2024-9-12 15:56:23.234;2024-9-12 15:56:23.763;2024-9-12 15:56:24.265;2024-9-12 15:56:24.764;2024-9-12 15:56:25.294;2024-9-12 15:56:25.822;2024-9-12 15:56:26.321;2024-9-12 15:56:26.822;]"
46,"11","T1_BasicMechanics","3","[1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;]","[0.022659;0.02295;0.023229;0.023522;0.023799;0.024079;0.024371;0.024663;0.024941;0.025219;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 15:56:22.206;2024-9-12 15:56:22.732;2024-9-12 15:56:23.234;2024-9-12 15:56:23.763;2024-9-12 15:56:24.265;2024-9-12 15:56:24.764;2024-9-12 15:56:25.294;2024-9-12 15:56:25.822;2024-9-12 15:56:26.321;2024-9-12 15:56:26.822;]"
47,"11","T1_BasicMechanics","3","[1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;]","[0.021543;0.02182;0.022085;0.022363;0.022627;0.022893;0.023171;0.023449;0.023712;0.023977;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 15:56:22.206;2024-9-12 15:56:22.732;2024-9-12 15:56:23.234;2024-9-12 15:56:23.763;2024-9-12 15:56:24.265;2024-9-12 15:56:24.764;2024-9-12 15:56:25.294;2024-9-12 15:56:25.822;2024-9-12 15:56:26.321;2024-9-12 15:56:26.822;]"
48,"11","T1_BasicMechanics","3","[1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;]","[0.020453;0.020715;0.020967;0.021231;0.021482;0.021734;0.021998;0.022262;0.022512;0.022764;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 15:56:22.206;2024-9-12 15:56:22.732;2024-9-12 15:56:23.234;2024-9-12 15:56:23.763;2024-9-12 15:56:24.265;2024-9-12 15:56:24.764;2024-9-12 15:56:25.294;2024-9-12 15:56:25.822;2024-9-12 15:56:26.321;2024-9-12 15:56:26.823;]"
49,"11","T1_BasicMechanics","3","[1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;]","[0.024276;0.024554;0.024833;0.025098;0.025371;0.025635;0.025901;0.026166;0.026431;0.026709;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 15:56:27.322;2024-9-12 15:56:27.850;2024-9-12 15:56:28.377;2024-9-12 15:56:28.878;2024-9-12 15:56:29.396;2024-9-12 15:56:29.898;2024-9-12 15:56:30.399;2024-9-12 15:56:30.903;2024-9-12 15:56:31.420;2024-9-12 15:56:31.930;]"
50,"11","T1_BasicMechanics","3","[1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;]","[0.025497;0.025789;0.026082;0.02636;0.026647;0.026924;0.027203;0.027482;0.027761;0.028053;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 15:56:27.322;2024-9-12 15:56:27.850;2024-9-12 15:56:28.377;2024-9-12 15:56:28.878;2024-9-12 15:56:29.396;2024-9-12 15:56:29.898;2024-9-12 15:56:30.399;2024-9-12 15:56:30.903;2024-9-12 15:56:31.420;2024-9-12 15:56:31.930;]"
51,"11","T1_BasicMechanics","3","[1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;]","[0.024241;0.024519;0.024797;0.025062;0.025334;0.025599;0.025864;0.026129;0.026394;0.026671;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 15:56:27.322;2024-9-12 15:56:27.850;2024-9-12 15:56:28.377;2024-9-12 15:56:28.878;2024-9-12 15:56:29.396;2024-9-12 15:56:29.898;2024-9-12 15:56:30.399;2024-9-12 15:56:30.903;2024-9-12 15:56:31.420;2024-9-12 15:56:31.931;]"
52,"11","T1_BasicMechanics","3","[1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;]","[0.023014;0.023278;0.023542;0.023794;0.024052;0.024303;0.024555;0.024806;0.025058;0.025321;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 15:56:27.322;2024-9-12 15:56:27.850;2024-9-12 15:56:28.377;2024-9-12 15:56:28.878;2024-9-12 15:56:29.396;2024-9-12 15:56:29.898;2024-9-12 15:56:30.399;2024-9-12 15:56:30.903;2024-9-12 15:56:31.420;2024-9-12 15:56:31.931;]"
53,"11","T1_BasicMechanics","3","[1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;]","[0.026988;0.027253;0.027528;0.027793;0.028071;0.02835;0.028615;0.028893;0.029157;0.029423;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 15:56:32.459;2024-9-12 15:56:32.961;2024-9-12 15:56:33.484;2024-9-12 15:56:33.981;2024-9-12 15:56:34.510;2024-9-12 15:56:35.39;2024-9-12 15:56:35.538;2024-9-12 15:56:36.64;2024-9-12 15:56:36.565;2024-9-12 15:56:37.68;]"
54,"11","T1_BasicMechanics","3","[1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;]","[0.028345;0.028624;0.028912;0.029191;0.029483;0.029776;0.030054;0.030346;0.030624;0.030903;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 15:56:32.459;2024-9-12 15:56:32.961;2024-9-12 15:56:33.484;2024-9-12 15:56:33.981;2024-9-12 15:56:34.510;2024-9-12 15:56:35.39;2024-9-12 15:56:35.538;2024-9-12 15:56:36.64;2024-9-12 15:56:36.565;2024-9-12 15:56:37.68;]"
55,"11","T1_BasicMechanics","3","[1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;]","[0.026949;0.027214;0.027489;0.027753;0.028031;0.02831;0.028574;0.028852;0.029116;0.029381;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 15:56:32.459;2024-9-12 15:56:32.961;2024-9-12 15:56:33.484;2024-9-12 15:56:33.981;2024-9-12 15:56:34.510;2024-9-12 15:56:35.39;2024-9-12 15:56:35.538;2024-9-12 15:56:36.64;2024-9-12 15:56:36.565;2024-9-12 15:56:37.69;]"
56,"11","T1_BasicMechanics","3","[1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;]","[0.025585;0.025837;0.026097;0.026349;0.026612;0.026877;0.027127;0.027391;0.027642;0.027894;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 15:56:32.459;2024-9-12 15:56:32.961;2024-9-12 15:56:33.484;2024-9-12 15:56:33.981;2024-9-12 15:56:34.510;2024-9-12 15:56:35.39;2024-9-12 15:56:35.538;2024-9-12 15:56:36.64;2024-9-12 15:56:36.566;2024-9-12 15:56:37.69;]"
57,"11","T1_BasicMechanics","3","[1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;]","[0.029689;0.029955;0.03022;0.030497;0.030776;0.03104;0.031319;0.031586;0.031854;0.032133;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 15:56:37.572;2024-9-12 15:56:38.77;2024-9-12 15:56:38.578;2024-9-12 15:56:39.104;2024-9-12 15:56:39.631;2024-9-12 15:56:40.131;2024-9-12 15:56:40.660;2024-9-12 15:56:41.157;2024-9-12 15:56:41.672;2024-9-12 15:56:42.201;]"
58,"11","T1_BasicMechanics","3","[1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;]","[0.031182;0.031461;0.03174;0.032031;0.032324;0.032601;0.032894;0.033174;0.033456;0.033749;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 15:56:37.572;2024-9-12 15:56:38.78;2024-9-12 15:56:38.578;2024-9-12 15:56:39.104;2024-9-12 15:56:39.631;2024-9-12 15:56:40.131;2024-9-12 15:56:40.660;2024-9-12 15:56:41.157;2024-9-12 15:56:41.672;2024-9-12 15:56:42.201;]"
59,"11","T1_BasicMechanics","3","[1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;]","[0.029646;0.029912;0.030177;0.030453;0.030732;0.030996;0.031274;0.031541;0.031809;0.032087;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 15:56:37.572;2024-9-12 15:56:38.78;2024-9-12 15:56:38.578;2024-9-12 15:56:39.104;2024-9-12 15:56:39.631;2024-9-12 15:56:40.131;2024-9-12 15:56:40.660;2024-9-12 15:56:41.157;2024-9-12 15:56:41.672;2024-9-12 15:56:42.201;]"
60,"11","T1_BasicMechanics","3","[1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;]","[0.028146;0.028398;0.02865;0.028912;0.029177;0.029427;0.029691;0.029944;0.030199;0.030463;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 15:56:37.572;2024-9-12 15:56:38.78;2024-9-12 15:56:38.578;2024-9-12 15:56:39.104;2024-9-12 15:56:39.631;2024-9-12 15:56:40.131;2024-9-12 15:56:40.660;2024-9-12 15:56:41.157;2024-9-12 15:56:41.672;2024-9-12 15:56:42.201;]"
61,"11","T1_BasicMechanics","3","[1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;]","[0.032397;0.032662;0.032939;0.033204;0.03347;0.033734;0.034011;0.034276;0.03454;0.03482;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 15:56:42.702;2024-9-12 15:56:43.203;2024-9-12 15:56:43.729;2024-9-12 15:56:44.230;2024-9-12 15:56:44.730;2024-9-12 15:56:45.231;2024-9-12 15:56:45.759;2024-9-12 15:56:46.260;2024-9-12 15:56:46.760;2024-9-12 15:56:47.287;]"
62,"11","T1_BasicMechanics","3","[1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;]","[0.034026;0.034305;0.034596;0.034874;0.035153;0.03543;0.035722;0.036;0.036277;0.036571;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 15:56:42.702;2024-9-12 15:56:43.203;2024-9-12 15:56:43.729;2024-9-12 15:56:44.230;2024-9-12 15:56:44.730;2024-9-12 15:56:45.231;2024-9-12 15:56:45.759;2024-9-12 15:56:46.260;2024-9-12 15:56:46.760;2024-9-12 15:56:47.288;]"
63,"11","T1_BasicMechanics","3","[1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;1.898382;]","[0.032351;0.032615;0.032892;0.033156;0.033422;0.033685;0.033963;0.034228;0.034491;0.03477;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 15:56:42.702;2024-9-12 15:56:43.203;2024-9-12 15:56:43.729;2024-9-12 15:56:44.230;2024-9-12 15:56:44.730;2024-9-12 15:56:45.231;2024-9-12 15:56:45.759;2024-9-12 15:56:46.260;2024-9-12 15:56:46.760;2024-9-12 15:56:47.288;]"
64,"11","T1_BasicMechanics","3","[1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;1.802294;]","[0.030713;0.030965;0.031227;0.031478;0.03173;0.03198;0.032244;0.032495;0.032745;0.03301;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 15:56:42.702;2024-9-12 15:56:43.203;2024-9-12 15:56:43.729;2024-9-12 15:56:44.230;2024-9-12 15:56:44.730;2024-9-12 15:56:45.231;2024-9-12 15:56:45.759;2024-9-12 15:56:46.260;2024-9-12 15:56:46.760;2024-9-12 15:56:47.288;]"
65,"11","T1_BasicMechanics","3","[1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;1.901097;]","[0.035084;0.035362;0.035627;0.035905;0.036176;0.036439;0.036718;0.036983;0.037254;0.037519;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 15:56:47.788;2024-9-12 15:56:48.316;2024-9-12 15:56:48.817;2024-9-12 15:56:49.344;2024-9-12 15:56:49.856;2024-9-12 15:56:50.356;2024-9-12 15:56:50.885;2024-9-12 15:56:51.386;2024-9-12 15:56:51.899;2024-9-12 15:56:52.400;]"
66,"11","T1_BasicMechanics","3","[1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;1.996703;]","[0.036848;0.03714;0.037418;0.03771;0.037995;0.038272;0.038565;0.038843;0.039127;0.039406;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 15:56:47.788;2024-9-12 15:56:48.316;2024-9-12 15:56:48.817;2024-9-12 15:56:49.344;2024-9-12 15:56:49.856;2024-9-12 15:56:50.356;2024-9-12 15:56:50.885;2024-9-12 15:56:51.386;2024-9-12 15:56:51.899;2024-9-12 15:56:52.400;]"
